VARIANT	REF	WORKTREE	PATH	FAMILY	SCOPE	SAME_AS	PASS_1	PASS_2	PASS_3	DRIFT	NOTE
excluded:codex/held-reference-corpus:docs/api/compas_cgal.projection.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.projection.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.reconstruction.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.reconstruction.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.skeletonization.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.skeletonization.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.slicer.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.slicer.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.straight_skeleton_2.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.straight_skeleton_2.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.subdivision.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.subdivision.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.toolpath.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.toolpath.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.triangulation.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.triangulation.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/api/compas_cgal.types.md	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/api/compas_cgal.types.md	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Documentation structural audit found no behavior-bearing executable fence or executable include
excluded:codex/held-reference-corpus:docs/assets/images/cgal_dev_guide_overview_0.drawio	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/cgal_dev_guide_overview_0.drawio	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/cgal_dev_guide_overview_0.drawio.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/cgal_dev_guide_overview_0.drawio.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_booleans.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_booleans.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_geodesics.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_geodesics.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_intersections.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_intersections.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_meshing.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_meshing.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_meshing_dual.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_meshing_dual.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_projection.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_projection.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_reconstruction_pointset_normal_estimation.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_reconstruction_pointset_normal_estimation.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_reconstruction_pointset_outlier_removal.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_reconstruction_pointset_outlier_removal.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_reconstruction_pointset_reduction.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_reconstruction_pointset_reduction.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_reconstruction_pointset_smoothing.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_reconstruction_pointset_smoothing.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_reconstruction_poisson_surface_reconstruction.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_reconstruction_poisson_surface_reconstruction.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_simplify_polylines.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_simplify_polylines.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_skeletonization.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_skeletonization.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_skeletonization_with_mapping.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_skeletonization_with_mapping.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_slicer.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_slicer.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
excluded:codex/held-reference-corpus:docs/assets/images/example_straight_skeleton_2_interior_straight_skeleton.png	codex/held-reference-corpus	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus	docs/assets/images/example_straight_skeleton_2_interior_straight_skeleton.png	build, bindings, typing, CI, scripts, tools, and executable documentation	excluded		not-started	not-started	not-started	clean	Generated visual or publication artifact; no executable first-party text
